date,max_temperature_c,min_temperature_c,avg_temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,pm25_air_pollution,uv_index,heat_index,elderly_population_pct,population_density,poverty_index,heatwave,consecutive_heat_days,mortality_count,mortality_risk_level
2022-05-06,40.58,29.82,34.96,70.13,3.18,1.68,32.33,9.89,47.59,8.71,3698.49,0.27,1,114,71,High
2022-05-07,41.17,28.84,34.9,67.75,9.39,4.26,33.46,8.4,47.94,20.36,7390.13,0.56,1,115,74,High
2022-05-08,40.67,29.8,34.84,60.71,19.35,1.39,24.35,3.93,46.74,19.78,4823.04,0.49,1,116,73,High
2022-05-09,39.41,30.35,34.78,99.36,9.96,0.84,11.06,6.05,49.34,12.84,5797.84,0.15,1,117,70,High
2022-05-10,39.45,32.2,34.71,59.27,6.64,3.92,21.36,9.95,45.38,16.65,3627.76,0.47,1,118,74,High
2022-05-11,39.74,31.92,34.65,65.71,9.83,1.63,22.93,8.9,46.31,14.85,2177.7,0.65,1,119,74,High
2022-05-12,39.29,28.71,34.58,74.16,9.85,11.95,21.02,11.5,46.71,21.54,5926.69,0.16,1,120,75,High
2022-05-13,41.44,29.35,34.52,76.0,10.48,1.29,25.44,11.37,49.04,21.3,5058.68,0.72,1,121,78,High
2022-05-14,43.87,30.51,34.45,79.58,11.99,7.64,28.53,7.32,51.83,21.77,4260.07,0.5,1,122,79,High
2022-05-15,38.26,31.0,34.38,88.08,6.88,8.11,31.82,13.01,47.07,20.13,5180.16,0.77,1,123,74,High
2022-05-16,36.57,33.34,34.31,75.06,15.06,0.83,22.78,8.05,44.07,20.73,2062.14,0.2,1,124,74,High
2022-05-17,39.06,31.84,34.23,59.44,10.74,4.8,9.77,6.07,45.0,11.04,6454.54,0.8,1,125,68,High
2022-05-18,44.32,27.29,34.16,67.43,12.18,1.7,21.14,6.73,51.06,19.63,7611.22,0.55,1,126,78,High
2022-05-19,37.48,32.01,34.08,73.08,8.12,7.49,25.35,3.49,44.79,17.92,7183.27,0.5,1,127,75,High
2022-05-20,42.29,29.72,34.01,90.68,13.86,1.79,34.78,11.21,51.35,21.48,2910.77,0.46,1,128,81,High
2022-05-21,42.29,28.42,33.93,56.02,9.23,4.09,20.46,11.19,47.89,16.0,3545.04,0.12,1,129,78,High
2022-05-22,37.75,31.73,33.85,82.03,10.83,1.89,29.1,5.97,45.95,9.19,6563.02,0.76,1,130,76,High
2022-05-23,39.91,29.5,33.77,71.8,7.2,0.78,27.32,7.54,47.09,16.36,4963.38,0.55,1,131,77,High
2022-05-24,41.95,28.28,33.69,78.38,7.01,0.67,25.35,8.19,49.79,17.61,4609.36,0.16,1,132,80,High
2022-05-25,37.85,29.59,33.61,68.98,12.06,1.66,32.44,6.08,44.75,11.08,7449.81,0.11,1,133,74,High
2022-05-26,38.12,25.22,33.53,61.58,8.67,4.23,19.71,4.49,44.28,13.52,4520.19,0.14,1,134,76,High
2022-05-27,37.28,31.95,33.44,77.51,7.44,2.79,20.4,7.58,45.03,16.38,4362.04,0.53,1,135,73,High
2022-05-28,36.33,27.77,33.36,76.54,8.07,3.5,24.9,7.36,43.98,13.24,815.14,0.53,1,136,77,High
2022-05-29,36.97,29.53,33.27,79.72,12.1,1.0,19.88,7.22,44.94,13.25,1020.63,0.45,1,137,80,High
2022-05-30,35.74,28.03,33.18,69.87,8.11,1.97,29.06,8.45,42.72,9.86,555.65,0.31,1,138,79,High
2022-05-31,38.16,28.43,33.1,64.0,9.65,0.14,19.29,10.86,44.56,21.17,7349.33,0.47,1,139,78,High
2022-06-01,36.47,30.11,33.01,54.41,10.05,5.1,26.81,7.39,41.91,18.51,3562.9,0.46,1,140,79,High
2022-06-02,38.39,28.57,32.92,78.19,4.25,13.78,24.2,8.34,46.2,8.02,4014.21,0.11,1,141,78,High
2022-06-03,34.72,31.61,32.83,74.24,5.59,1.57,26.72,9.45,42.14,18.72,6840.4,0.3,0,0,22,High
2022-06-04,38.4,27.83,32.74,60.34,11.01,0.03,21.32,9.11,44.43,18.36,5069.35,0.14,1,1,30,High
2022-06-05,39.31,28.2,32.64,64.61,7.79,0.56,22.29,6.77,45.77,8.14,5071.26,0.73,1,2,27,High
2022-06-06,33.56,27.59,32.55,65.33,13.17,3.17,25.77,8.19,40.1,13.17,2724.01,0.61,0,0,20,High
2022-06-07,38.2,26.87,32.46,55.17,12.9,2.84,26.62,9.1,43.72,16.49,6754.31,0.8,1,1,24,High
2022-06-08,39.82,27.81,32.36,61.82,12.16,4.65,24.97,5.74,46.0,14.34,1743.72,0.31,1,2,23,High
2022-06-09,34.85,28.04,32.27,58.66,15.46,0.88,38.64,10.53,40.71,18.89,898.62,0.71,0,0,21,High
2022-06-10,40.52,29.49,32.17,65.88,9.75,4.33,17.07,10.86,47.1,13.96,1937.03,0.52,1,1,25,High
2022-06-11,37.91,29.14,32.07,62.61,11.95,3.49,24.49,6.55,44.17,10.15,2508.03,0.42,1,2,22,High
2022-06-12,35.57,26.2,31.98,53.73,8.25,1.17,12.41,8.39,40.94,21.67,2617.33,0.26,1,3,24,High
2022-06-13,36.77,25.72,31.88,90.23,17.36,2.37,27.98,9.28,45.79,11.39,5528.85,0.62,1,4,30,High
2022-06-14,37.9,28.14,31.78,82.53,15.95,0.48,16.08,6.91,46.15,18.05,2133.68,0.73,1,5,27,High
2022-06-15,36.83,27.61,31.68,62.21,10.04,1.81,22.77,8.96,43.05,10.0,5574.94,0.26,1,6,24,High
2022-06-16,37.66,28.94,31.58,72.72,11.16,6.39,22.02,8.33,44.93,12.61,1183.49,0.22,1,7,23,High
2022-06-17,34.64,25.72,31.48,74.17,14.08,1.64,27.25,5.06,42.06,14.19,1604.02,0.59,0,0,23,High
2022-06-18,36.72,26.38,31.38,81.91,9.56,5.49,20.58,8.92,44.91,10.69,4316.16,0.78,1,1,21,High
2022-06-19,33.45,24.37,31.28,61.81,8.03,2.68,20.24,5.8,39.64,14.3,7414.22,0.62,0,0,18,Moderate
2022-06-20,35.96,28.5,31.18,80.92,12.62,0.64,36.49,9.88,44.05,10.2,6946.76,0.3,1,1,27,High
2022-06-21,34.27,27.65,31.08,64.52,10.24,2.61,27.28,6.66,40.72,15.83,7765.65,0.39,0,0,23,High
2022-06-22,34.51,26.63,30.98,56.64,10.55,2.12,20.51,7.68,40.17,17.29,5378.59,0.37,0,0,19,High
2022-06-23,38.35,25.91,30.87,77.24,7.5,1.53,22.99,10.74,46.07,8.87,5568.61,0.7,1,1,23,High
2022-06-24,37.96,27.1,30.77,82.91,4.85,0.38,38.16,8.99,46.25,20.2,5187.67,0.64,1,2,27,High
2022-06-25,36.89,27.98,30.67,95.88,10.71,1.62,23.12,5.84,46.48,10.59,5171.14,0.51,1,3,23,High
2022-06-26,33.38,25.25,30.57,58.0,12.71,0.23,19.49,5.97,39.18,11.16,1603.4,0.29,0,0,17,Moderate
2022-06-27,34.83,25.38,30.46,76.99,9.32,0.31,19.52,6.8,42.53,17.26,4578.04,0.76,0,0,18,Moderate
2022-06-28,37.79,27.74,30.36,65.9,14.31,1.61,20.61,8.79,44.38,14.56,3395.51,0.56,1,1,25,High
2022-06-29,35.54,24.22,30.26,77.83,7.89,1.09,20.24,8.72,43.32,14.99,3819.03,0.78,1,2,24,High
2022-06-30,39.79,24.4,30.15,55.3,6.84,7.79,14.76,6.31,45.32,9.79,4427.0,0.51,1,3,24,High
2022-07-01,35.84,25.85,30.05,57.37,9.8,1.41,16.01,5.67,41.58,19.28,1462.97,0.67,1,4,21,High
2022-07-02,35.33,25.83,29.95,62.24,9.75,4.25,18.37,8.56,41.56,16.64,3196.16,0.67,1,5,21,High
2022-07-03,34.23,25.01,29.85,70.79,12.31,2.27,29.73,7.64,41.31,9.9,975.87,0.34,0,0,21,High
2022-07-04,35.01,27.03,29.74,63.59,7.68,3.65,21.95,12.31,41.37,13.24,7847.51,0.77,1,1,22,High
2022-07-05,34.33,25.59,29.64,76.59,14.1,0.9,23.34,8.07,41.99,19.35,1388.96,0.12,0,0,21,High
2022-07-06,35.95,28.76,29.54,80.27,15.9,8.54,35.16,11.63,43.98,15.96,2438.94,0.64,1,1,25,High
2022-07-07,36.35,24.12,29.43,76.0,9.88,2.27,35.36,5.66,43.95,9.52,7184.7,0.78,1,2,28,High
2022-07-08,32.76,27.67,29.33,86.19,13.75,5.34,22.74,4.85,41.38,13.22,4120.33,0.34,0,0,22,High
2022-07-09,31.57,22.97,29.23,74.16,6.83,1.36,19.95,5.76,38.98,11.4,1517.28,0.55,0,0,23,High
2022-07-10,30.45,25.62,29.13,57.83,13.23,0.32,18.08,10.38,36.24,15.24,3381.73,0.49,0,0,20,High
2022-07-11,35.04,25.34,29.02,83.63,13.14,3.36,30.54,11.51,43.4,19.81,1369.01,0.63,1,1,29,High
2022-07-12,31.71,25.86,28.92,63.95,12.59,0.02,23.36,6.44,38.11,14.11,2001.62,0.71,0,0,17,Moderate
2022-07-13,29.51,25.25,28.82,79.1,9.95,1.93,21.91,7.08,37.42,14.07,890.22,0.52,0,0,20,High
2022-07-14,34.5,22.59,28.72,85.74,1.14,0.64,18.49,5.66,43.07,20.67,3786.71,0.67,0,0,21,High
2022-07-15,38.6,28.35,28.62,74.57,8.07,2.96,18.84,4.38,46.06,16.07,6549.77,0.32,1,1,21,High
2022-07-16,33.51,22.6,28.52,55.04,8.12,11.65,27.56,9.44,39.01,15.93,4894.77,0.26,0,0,23,High
2022-07-17,35.09,23.91,28.42,60.82,7.07,1.87,14.48,8.45,41.18,11.67,5047.59,0.4,1,1,20,High
2022-07-18,33.48,26.13,28.32,83.23,10.37,5.1,32.96,8.02,41.81,16.51,2004.38,0.57,0,0,21,High
2022-07-19,33.02,25.83,28.22,68.31,8.74,2.13,20.73,5.2,39.85,16.06,3079.2,0.23,0,0,19,High
2022-07-20,34.96,21.61,28.12,70.8,7.53,2.05,23.8,11.28,42.04,13.56,6839.32,0.58,0,0,19,High
2022-07-21,32.44,25.44,28.02,77.59,6.82,8.0,14.3,6.99,40.2,21.87,1158.92,0.38,0,0,19,High
2022-07-22,33.46,25.66,27.93,76.96,7.85,6.62,24.9,9.07,41.16,20.35,6934.48,0.66,0,0,21,High
2022-07-23,33.47,22.12,27.83,72.79,13.36,4.62,22.37,5.09,40.75,18.49,4127.68,0.13,0,0,24,High
2022-07-24,31.4,23.23,27.73,67.91,8.02,1.05,24.6,7.62,38.19,15.52,6778.61,0.57,0,0,18,Moderate
2022-07-25,34.62,25.05,27.64,66.87,8.46,2.36,36.77,8.58,41.31,14.47,2885.05,0.55,0,0,25,High
2022-07-26,32.19,23.22,27.54,78.58,8.63,0.76,26.42,8.65,40.05,10.59,3041.32,0.76,0,0,22,High
2022-07-27,30.94,24.99,27.45,75.54,11.02,1.76,18.64,8.31,38.49,12.28,6137.04,0.6,0,0,19,High
2022-07-28,33.43,21.71,27.36,67.43,11.37,1.99,19.31,8.99,40.17,18.84,6387.47,0.66,0,0,22,High
2022-07-29,30.47,21.67,27.26,80.82,0.87,5.34,29.76,5.74,38.55,14.35,2222.34,0.73,0,0,20,High
2022-07-30,32.23,22.38,27.17,68.71,13.06,6.79,35.39,8.39,39.1,20.35,7796.53,0.57,0,0,24,High
2022-07-31,32.06,22.54,27.08,61.48,14.31,1.61,27.26,8.23,38.21,10.07,1133.68,0.3,0,0,20,High
2022-08-01,34.16,20.35,26.99,62.41,6.85,0.05,30.51,8.46,40.41,15.12,1013.77,0.71,0,0,17,Moderate
2022-08-02,32.85,22.9,26.9,60.21,7.08,5.94,29.88,8.14,38.87,17.06,4966.28,0.62,0,0,21,High
2022-08-03,31.77,24.59,26.82,67.28,8.65,0.57,36.35,5.45,38.49,15.24,5920.56,0.4,0,0,22,High
2022-08-04,33.36,22.05,26.73,82.34,7.73,2.92,9.4,5.36,41.6,20.45,7706.65,0.6,0,0,20,High
2022-08-05,34.42,19.51,26.64,61.95,10.67,0.08,30.34,3.57,40.62,21.85,3537.09,0.71,0,0,22,High
2022-08-06,32.67,24.08,26.56,71.88,4.16,1.53,32.87,9.64,39.86,9.62,689.69,0.78,0,0,19,High
2022-08-07,31.49,23.02,26.47,63.43,6.65,12.8,14.29,9.66,37.84,9.82,5021.72,0.77,0,0,14,Moderate
2022-08-08,28.77,21.77,26.39,67.4,14.62,0.32,17.91,9.69,35.51,9.82,2672.72,0.33,0,0,13,Moderate
2022-08-09,29.18,22.39,26.31,54.9,7.22,1.65,18.19,8.61,34.67,17.54,3747.1,0.4,0,0,14,Moderate
2022-08-10,30.62,23.7,26.23,67.79,13.73,1.1,19.17,3.73,37.4,13.22,4163.52,0.18,0,0,19,High
2022-08-11,29.93,20.46,26.15,68.06,11.07,7.06,21.15,5.95,36.73,18.27,983.84,0.27,0,0,14,Moderate
2022-08-12,30.7,18.59,26.07,75.4,4.57,6.11,26.94,8.34,38.24,13.68,4144.86,0.72,0,0,18,Moderate
2022-08-13,31.1,21.7,25.99,72.23,11.91,0.81,31.93,8.27,38.33,16.79,3697.4,0.35,0,0,19,High
2022-08-14,31.97,23.27,25.92,58.02,9.65,0.25,33.65,7.55,37.78,18.78,5844.08,0.53,0,0,20,High
2022-08-15,30.7,24.16,25.84,80.84,8.63,2.96,18.3,8.74,38.78,15.68,5342.49,0.57,0,0,16,Moderate
2022-08-16,31.74,21.38,25.77,72.1,10.73,1.23,18.24,8.02,38.95,15.55,1889.12,0.65,0,0,20,High
2022-08-17,30.82,20.04,25.69,71.98,11.42,3.34,35.53,8.24,38.02,9.24,2046.04,0.23,0,0,17,Moderate
2022-08-18,26.67,20.91,25.62,69.91,12.12,0.1,30.17,6.72,33.66,13.75,2382.55,0.31,0,0,20,High
2022-08-19,28.67,21.56,25.55,64.82,13.53,0.43,25.66,9.96,35.16,15.64,1842.13,0.41,0,0,17,Moderate
2022-08-20,30.2,22.37,25.48,72.18,11.22,3.48,28.79,7.14,37.41,14.47,5429.1,0.36,0,0,19,High
2022-08-21,28.0,23.05,25.42,74.76,5.87,0.72,24.76,5.34,35.47,20.61,7958.23,0.79,0,0,19,High
2022-08-22,31.55,20.1,25.35,52.53,8.58,5.85,29.2,6.46,36.8,20.69,5390.81,0.68,0,0,20,High
2022-08-23,33.35,19.92,25.29,64.61,18.83,0.18,22.31,7.3,39.81,19.51,5050.11,0.44,0,0,20,High
2022-08-24,32.66,23.54,25.22,67.45,12.17,0.73,27.15,9.99,39.41,13.25,3574.46,0.72,0,0,19,High
2022-08-25,29.73,18.78,25.16,72.56,17.11,19.63,12.92,7.92,36.99,18.04,2844.35,0.34,0,0,19,High
2022-08-26,33.08,20.24,25.1,81.93,14.19,1.7,19.5,7.63,41.28,13.53,7333.05,0.65,0,0,21,High
2022-08-27,30.34,18.94,25.04,62.28,10.73,3.64,19.58,5.5,36.57,11.26,7767.51,0.26,0,0,16,Moderate
2022-08-28,29.31,23.0,24.98,65.02,10.9,0.61,22.0,9.57,35.81,12.8,4225.82,0.64,0,0,18,Moderate
2022-08-29,28.7,22.98,24.93,64.87,9.89,2.82,17.59,6.7,35.19,8.99,2676.5,0.42,0,0,18,Moderate
2022-08-30,29.27,21.1,24.87,61.98,4.79,3.89,20.73,7.8,35.47,12.64,6275.92,0.18,0,0,18,Moderate
2022-08-31,29.04,20.07,24.82,66.53,10.05,1.13,12.88,10.96,35.7,14.45,1493.43,0.29,0,0,18,Moderate
2022-09-01,30.11,18.08,24.77,77.71,13.63,5.3,29.39,9.02,37.88,21.38,6241.91,0.38,0,0,21,High
2022-09-02,30.04,19.66,24.72,59.46,8.2,2.77,24.34,4.74,35.99,12.39,6642.11,0.62,0,0,16,Moderate
2022-09-03,29.68,21.04,24.67,74.28,11.24,1.48,11.36,4.46,37.11,20.63,1436.78,0.15,0,0,17,Moderate
2022-09-04,30.5,22.16,24.62,52.98,12.55,2.45,18.32,7.87,35.8,11.2,7826.46,0.56,0,0,17,Moderate
2022-09-05,31.96,18.73,24.58,64.39,7.27,2.58,27.69,5.57,38.4,10.67,7891.34,0.6,0,0,21,High
2022-09-06,31.44,21.98,24.54,66.71,8.65,0.54,20.66,9.3,38.11,15.27,7525.4,0.56,0,0,24,High
2022-09-07,26.52,18.05,24.49,86.75,6.95,1.55,19.42,8.08,35.2,17.42,4220.26,0.63,0,0,20,High
2022-09-08,24.35,20.88,24.45,67.25,7.53,1.26,24.4,8.33,31.07,8.62,2345.56,0.22,0,0,13,Moderate
2022-09-09,31.28,18.03,24.42,47.99,6.14,1.54,27.75,6.59,36.08,11.09,4865.07,0.51,0,0,16,Moderate
2022-09-10,26.64,19.36,24.38,50.01,7.3,4.3,13.51,11.48,31.65,14.38,3649.5,0.76,0,0,19,High
2022-09-11,28.89,20.55,24.34,70.34,14.26,1.98,29.4,13.69,35.93,12.63,2044.61,0.53,0,0,18,Moderate
2022-09-12,26.97,21.09,24.31,76.14,7.25,8.46,18.6,7.44,34.58,17.98,3677.57,0.53,0,0,18,Moderate
2022-09-13,25.67,20.79,24.28,73.75,10.38,1.04,24.86,8.71,33.05,15.16,5479.17,0.62,0,0,15,Moderate
2022-09-14,30.33,19.61,24.25,71.68,8.49,1.61,24.72,8.19,37.5,10.25,1031.85,0.33,0,0,22,High
2022-09-15,30.74,20.1,24.22,81.62,13.54,4.64,20.78,7.48,38.9,20.52,3000.64,0.59,0,0,21,High
2022-09-16,28.04,21.08,24.19,64.6,13.93,2.37,16.81,6.34,34.5,12.1,633.46,0.74,0,0,15,Moderate
2022-09-17,23.99,20.42,24.17,78.95,12.59,2.38,22.71,5.83,31.88,18.24,6121.22,0.11,0,0,15,Moderate
2022-09-18,28.05,20.03,24.14,53.68,10.92,0.16,38.0,5.73,33.42,18.92,5305.18,0.71,0,0,19,High
2022-09-19,29.91,23.32,24.12,60.95,9.31,1.53,14.11,8.81,36.0,21.48,970.04,0.25,0,0,18,Moderate
2022-09-20,26.14,19.42,24.1,51.93,6.42,0.95,38.54,6.96,31.34,14.98,7735.53,0.42,0,0,19,High
2022-09-21,29.45,21.55,24.08,67.25,15.83,21.95,22.92,2.84,36.18,16.62,669.66,0.7,0,0,19,High
2022-09-22,29.04,21.8,24.07,69.54,7.72,1.11,25.28,8.89,35.99,12.69,4924.7,0.68,0,0,18,Moderate
2022-09-23,30.21,22.58,24.05,71.14,11.99,6.48,16.31,7.92,37.33,17.49,6322.76,0.72,0,0,17,Moderate
2022-09-24,29.28,22.73,24.04,70.62,13.18,3.38,18.83,10.69,36.34,14.49,6409.22,0.76,0,0,17,Moderate
2022-09-25,27.08,22.06,24.03,60.72,8.33,1.25,20.98,8.75,33.16,14.13,757.14,0.41,0,0,15,Moderate
2022-09-26,31.41,21.08,24.02,68.1,13.11,2.35,16.63,5.04,38.22,19.98,7298.11,0.56,0,0,19,High
2022-09-27,28.7,17.08,24.01,55.03,12.29,5.51,23.33,3.54,34.2,8.7,7388.39,0.37,0,0,16,Moderate
2022-09-28,28.95,20.8,24.01,83.63,15.18,6.45,21.74,6.56,37.32,20.35,4710.43,0.35,0,0,18,Moderate
2022-09-29,27.14,19.74,24.0,66.96,8.59,0.52,39.81,6.75,33.83,19.93,4115.62,0.4,0,0,21,High
2022-09-30,28.11,19.4,24.0,65.11,6.14,1.24,15.67,9.89,34.63,15.09,836.51,0.62,0,0,16,Moderate
2022-10-01,27.23,19.8,24.0,85.89,8.48,1.22,25.82,7.98,35.82,14.86,4714.66,0.45,0,0,17,Moderate
2022-10-02,28.66,20.12,24.0,57.58,10.63,0.13,26.98,10.27,34.41,13.07,3570.34,0.67,0,0,16,Moderate
2022-10-03,32.43,21.8,24.0,58.74,10.17,2.74,16.44,5.35,38.3,21.92,6296.05,0.62,0,0,20,High
2022-10-04,26.27,17.83,24.01,59.04,8.82,5.79,30.49,9.93,32.17,9.56,3529.13,0.11,0,0,16,Moderate
2022-10-05,25.79,17.31,24.02,69.32,4.27,1.44,21.81,9.44,32.72,16.26,5626.86,0.54,0,0,18,Moderate
2022-10-06,31.97,22.55,24.02,74.32,11.41,4.04,5.06,3.96,39.4,17.54,1260.56,0.41,0,0,20,High
2022-10-07,28.62,21.57,24.03,77.4,15.92,2.96,30.28,10.65,36.36,21.08,1497.14,0.42,0,0,23,High
2022-10-08,27.71,20.47,24.05,95.72,11.39,1.41,16.06,8.19,37.28,18.92,1547.83,0.67,0,0,20,High
2022-10-09,31.14,21.51,24.06,47.51,11.83,0.46,16.62,8.78,35.89,17.01,841.44,0.48,0,0,15,Moderate
2022-10-10,27.86,19.32,24.08,76.09,11.72,3.71,30.5,6.27,35.47,9.64,4559.97,0.72,0,0,18,Moderate
2022-10-11,32.75,21.19,24.09,64.43,11.19,5.78,22.22,10.55,39.19,13.23,6454.76,0.6,0,0,17,Moderate
2022-10-12,30.47,16.86,24.11,64.14,12.79,3.47,32.34,5.63,36.88,9.94,5078.08,0.49,0,0,22,High
2022-10-13,28.16,18.35,24.13,63.8,11.19,0.05,34.68,9.66,34.54,20.34,4812.16,0.63,0,0,23,High
2022-10-14,33.47,19.84,24.16,60.91,9.06,0.73,19.84,9.64,39.56,18.49,5604.68,0.13,0,0,21,High
2022-10-15,27.97,18.64,24.18,86.85,7.61,0.22,31.35,6.05,36.65,18.61,3047.34,0.12,0,0,22,High
2022-10-16,30.69,18.55,24.21,78.42,9.25,2.53,18.96,11.97,38.53,17.13,3214.66,0.16,0,0,20,High
2022-10-17,29.83,21.08,24.23,70.23,10.94,4.24,42.86,8.46,36.86,15.1,2857.03,0.41,0,0,22,High
2022-10-18,31.87,21.49,24.26,83.51,9.05,0.35,19.46,9.31,40.22,10.1,5840.82,0.26,0,0,16,Moderate
2022-10-19,32.42,20.18,24.29,54.87,10.94,5.47,33.21,4.95,37.9,12.62,1712.3,0.79,0,0,19,High
2022-10-20,29.39,19.03,24.33,56.69,11.32,2.43,31.75,12.24,35.06,9.92,597.69,0.48,0,0,16,Moderate
2022-10-21,27.85,20.15,24.36,48.22,12.5,3.51,27.53,5.55,32.68,18.15,4971.47,0.56,0,0,17,Moderate
2022-10-22,30.32,22.76,24.4,63.01,13.85,10.66,19.64,10.05,36.62,10.24,7567.86,0.3,0,0,17,Moderate
2022-10-23,28.08,21.64,24.43,71.62,10.23,0.26,23.79,6.01,35.24,17.83,5070.56,0.33,0,0,22,High
2022-10-24,33.5,20.59,24.47,71.03,6.08,6.94,7.77,6.76,40.6,17.69,6371.91,0.33,0,0,21,High
2022-10-25,29.79,20.63,24.52,71.49,8.96,0.4,26.8,9.58,36.94,14.43,5545.93,0.59,0,0,20,High
2022-10-26,28.83,17.6,24.56,55.89,10.13,1.5,27.8,10.06,34.42,9.89,4230.77,0.43,0,0,16,Moderate
2022-10-27,29.97,22.68,24.6,78.03,4.49,5.72,26.07,5.46,37.77,12.41,5887.94,0.46,0,0,23,High
2022-10-28,26.95,19.89,24.65,72.4,14.17,7.1,5.0,10.18,34.19,12.48,6680.78,0.51,0,0,15,Moderate
2022-10-29,27.75,18.46,24.7,77.33,10.43,2.12,14.87,10.09,35.49,17.81,2185.49,0.64,0,0,18,Moderate
2022-10-30,32.15,17.34,24.74,51.07,11.14,2.7,19.02,6.12,37.25,9.59,3020.98,0.16,0,0,17,Moderate
2022-10-31,28.48,21.4,24.8,73.11,14.1,3.69,27.33,11.2,35.79,19.61,2177.94,0.64,0,0,19,High
2022-11-01,27.75,20.11,24.85,58.12,8.11,5.36,27.31,5.09,33.57,18.65,3891.3,0.49,0,0,18,Moderate
2022-11-02,30.97,20.05,24.9,66.03,11.72,0.39,23.64,6.75,37.58,10.61,7137.98,0.57,0,0,14,Moderate
2022-11-03,32.33,20.66,24.96,75.34,9.67,4.98,30.08,8.96,39.86,18.07,3089.05,0.33,0,0,18,Moderate
2022-11-04,31.45,21.16,25.01,70.91,9.45,1.97,16.79,6.29,38.54,17.36,3308.5,0.39,0,0,20,High
2022-11-05,32.06,20.42,25.07,61.48,7.68,1.8,29.88,8.53,38.21,18.47,6952.75,0.26,0,0,23,High
2022-11-06,28.62,24.93,25.13,70.06,15.0,1.65,28.8,8.48,35.62,10.64,4365.31,0.79,0,0,19,High
2022-11-07,27.35,20.17,25.19,54.68,8.87,2.14,28.02,7.63,32.82,10.21,4515.87,0.45,0,0,15,Moderate
2022-11-08,33.26,21.07,25.25,81.5,12.1,8.7,23.54,9.66,41.41,11.31,6956.01,0.8,0,0,18,Moderate
2022-11-09,29.67,21.65,25.32,67.95,4.37,2.38,39.65,7.54,36.47,13.12,4178.95,0.44,0,0,22,High
2022-11-10,29.88,18.31,25.38,81.19,13.54,9.18,28.95,8.46,38.0,19.11,5611.68,0.25,0,0,20,High
2022-11-11,33.11,22.46,25.45,64.73,13.16,0.6,17.25,10.29,39.58,18.33,1142.33,0.46,0,0,21,High
2022-11-12,31.63,22.12,25.52,64.76,10.29,3.86,26.99,9.58,38.11,20.96,1839.74,0.13,0,0,21,High
2022-11-13,31.5,18.6,25.59,62.36,9.32,5.02,31.02,9.57,37.74,8.82,3532.82,0.73,0,0,20,High
2022-11-14,34.99,22.91,25.66,78.76,11.2,3.41,20.3,5.7,42.86,8.16,4211.29,0.67,0,0,20,High
2022-11-15,29.44,22.56,25.73,62.91,16.87,2.8,33.71,9.05,35.73,17.79,7743.0,0.61,0,0,20,High
2022-11-16,32.66,22.02,25.8,76.45,4.71,2.5,28.06,6.24,40.3,11.91,7779.89,0.53,0,0,20,High
2022-11-17,30.99,20.62,25.88,66.18,12.35,5.92,6.26,5.44,37.61,12.68,6883.98,0.51,0,0,15,Moderate
2022-11-18,31.49,21.64,25.95,50.24,7.27,5.17,27.4,7.86,36.51,15.66,2866.99,0.8,0,0,16,Moderate
2022-11-19,34.09,23.97,26.03,64.3,9.94,0.39,21.75,6.19,40.52,9.43,7730.21,0.29,0,0,14,Moderate
2022-11-20,32.12,22.91,26.11,58.21,9.26,5.66,29.3,9.58,37.94,17.0,5670.06,0.65,0,0,19,High
2022-11-21,32.26,23.1,26.19,70.34,8.72,1.6,32.55,9.63,39.3,12.55,3447.05,0.51,0,0,23,High
2022-11-22,33.41,22.38,26.27,58.1,9.97,0.88,26.56,4.19,39.22,16.86,5762.56,0.78,0,0,21,High
2022-11-23,30.62,21.71,26.35,79.26,6.6,6.12,38.32,6.34,38.55,19.68,623.92,0.68,0,0,23,High
2022-11-24,29.75,21.8,26.43,69.09,13.09,1.7,23.57,5.08,36.66,10.4,1596.16,0.8,0,0,16,Moderate
2022-11-25,29.43,25.18,26.52,68.22,4.62,4.96,30.0,7.07,36.25,21.03,6722.64,0.51,0,0,22,High
2022-11-26,27.67,21.0,26.6,76.56,11.62,0.92,31.44,8.91,35.32,15.43,5341.8,0.24,0,0,19,High
2022-11-27,35.8,22.31,26.69,79.64,9.02,0.01,24.22,7.52,43.76,20.92,3231.46,0.45,1,1,28,High
2022-11-28,29.57,20.7,26.77,69.8,6.49,2.05,31.23,6.82,36.55,10.91,4255.0,0.6,0,0,17,Moderate
2022-11-29,31.42,22.19,26.86,62.29,10.61,0.32,20.24,10.6,37.65,16.46,7288.57,0.64,0,0,17,Moderate
2022-11-30,31.39,21.3,26.95,52.26,5.33,4.21,21.62,3.39,36.62,13.65,5236.84,0.1,0,0,16,Moderate
2022-12-01,32.65,22.34,27.04,63.14,10.12,0.97,14.5,10.47,38.97,18.84,3486.12,0.45,0,0,16,Moderate
2022-12-02,33.76,21.11,27.13,63.83,5.73,1.76,26.93,6.91,40.14,16.48,1402.45,0.26,0,0,19,High
2022-12-03,33.94,22.44,27.22,71.07,11.38,0.27,27.6,7.84,41.05,14.92,2703.1,0.71,0,0,21,High
2022-12-04,31.14,23.46,27.31,66.55,7.23,1.01,34.43,6.95,37.8,20.78,7837.55,0.21,0,0,20,High
2022-12-05,32.07,19.99,27.4,76.88,8.65,4.56,31.33,11.09,39.76,13.28,3780.22,0.57,0,0,13,Moderate
